,Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
114,2010-03-04,0.0,2188450.0,0.0,0.0,0.0,0.000295802197802,0.0,1.0,0.0,3.42093461049e-05,3.7811792520300003,0.0,0.0,88.3495145631,0.0,187.0,187.0,44205.0,187.0,187.0,19400.0,10300.0,0.0
115,2010-03-05,0.0,2197200.0,0.0,0.0,0.0,0.000465874285714,0.0,1.0,0.0,3.28936020239e-05,3.7811792520300003,0.0,0.0,45.6919060052,0.0,178.0,178.0,44383.0,178.0,178.0,27900.0,19150.0,0.0
116,2010-03-06,0.0,2206350.0,0.0,0.0,0.0,0.000275076502732,0.0,1.0,0.0,3.4397309545e-05,3.7811792520300003,0.0,0.0,38.694960647399995,0.0,187.0,188.0,44571.0,188.0,188.0,32797.39,23646.0,0.0
117,2010-03-07,0.0,2215000.0,0.0,0.0,0.0,0.00029489017341000003,0.0,1.0,0.0,3.25176751436e-05,3.7811792520300003,0.0,0.0,114.49644068299999,0.0,177.0,178.0,44749.0,178.0,178.0,16250.0,7555.0,0.0
118,2010-03-08,0.0,2221800.0,0.0,0.0,0.0,0.000370110294118,0.0,1.0,0.0,3.06328161893e-05,4.531081750069999,0.0,0.0,75.46684009239999,0.0,143.0,141.0,44890.0,141.0,141.0,15845.18,9011.0,0.0
119,2010-03-09,0.0,2229200.0,0.0,0.0,0.0,0.000277486486486,0.0,1.0,0.0,3.33357117355e-05,4.531081750069999,0.0,0.0,185.0,0.0,149.0,149.0,45039.0,149.0,149.0,11400.0,4000.0,0.0
120,2010-03-10,0.0,2236650.0,0.0,0.0,0.0,0.00023208724832200002,0.0,1.0,0.0,3.3560953030999994e-05,4.531081750069999,0.0,0.0,551.4433752780001,0.0,153.0,152.0,45191.0,152.0,152.0,8850.0,1351.0,0.0
121,2010-03-11,0.0,2243950.0,0.0,0.0,0.0,0.000288479452055,0.0,1.0,0.0,3.28852291444e-05,4.531081750069999,0.0,0.0,167.777522409,0.0,155.0,154.0,45345.0,154.0,154.0,11749.99,4351.0,0.0
122,2010-03-12,0.0,2249850.0,0.0,0.0,0.0,0.000220728813559,0.0,1.0,0.0,2.65784728702e-05,4.531081750069999,0.0,0.0,2360.0,0.0,119.0,119.0,45464.0,119.0,119.0,6150.0,250.0,0.0
123,2010-03-13,0.0,2257750.0,0.0,0.0,0.0,0.000243582278481,0.0,1.0,0.0,3.55881246906e-05,4.531081750069999,0.0,0.0,415.78947368400003,0.0,160.0,160.0,45624.0,160.0,160.0,9800.0,1900.0,0.0
124,2010-03-14,0.0,2264000.0,0.0,0.0,0.0,0.000227016,0.0,1.0,0.0,2.81551619387e-05,4.531081750069999,0.0,0.0,403.225806452,0.0,127.0,127.0,45751.0,127.0,127.0,7800.0,1550.0,0.0
125,2010-03-15,0.0,2270200.0,0.0,0.0,0.0,0.00022375806451599997,0.0,1.0,0.0,2.79299206432e-05,4.531081750069999,0.0,0.0,88571.4285714,0.0,131.0,128.0,45879.0,128.0,128.0,6302.0,7.0,0.0
126,2010-03-16,0.0,2277000.0,0.0,0.0,0.0,0.00021916176470599996,0.0,1.0,0.0,3.06328161893e-05,4.531081750069999,0.0,0.0,4533.33333333,0.0,138.0,138.0,46017.0,138.0,138.0,6950.0,150.0,0.0
127,2010-03-17,0.0,2283150.0,0.0,0.0,0.0,0.00025917073170700003,0.0,1.0,0.0,2.77046793477e-05,4.531081750069999,0.0,0.0,285.913528591,0.0,127.0,127.0,46144.0,127.0,127.0,8301.0,2151.0,0.0
128,2010-03-18,0.0,2290950.0,0.0,0.0,0.0,0.000224628205128,0.0,1.0,0.0,3.51376420995e-05,4.531081750069999,0.0,0.0,3250.0,0.0,163.0,161.0,46305.0,161.0,161.0,8130.0,240.0,0.0
129,2010-03-19,0.0,2297600.0,0.0,0.0,0.0,0.000371007518797,0.0,1.0,0.0,2.99570923028e-05,4.531081750069999,0.0,0.0,75.3968253968,0.0,140.0,144.0,46449.0,144.0,144.0,15470.0,8820.0,0.0
130,2010-03-20,0.0,2307250.0,0.0,0.0,0.0,0.00026753367875599995,0.0,1.0,0.0,4.34715700334e-05,4.531081750069999,0.0,0.0,249.61200206900003,0.0,204.0,203.0,46652.0,203.0,203.0,13696.0,3866.0,0.0
131,2010-03-21,0.0,2316300.0,0.0,0.0,0.0,0.000236397790055,0.0,1.0,0.0,4.07686744873e-05,4.531081750069999,0.0,0.0,577.53669432,0.0,191.0,191.0,46843.0,191.0,191.0,11552.0,1567.0,0.0
132,2010-03-22,0.0,2325150.0,0.0,0.0,0.0,0.000246796610169,0.0,1.0,0.0,4.01675798142e-05,4.565162910340001,0.0,0.0,333.962264151,0.0,184.0,186.0,47029.0,186.0,186.0,11500.0,2650.0,0.0
133,2010-03-23,0.0,2335400.0,0.0,0.0,0.0,0.000258741463415,0.0,1.0,0.0,4.65217732311e-05,4.565162910340001,0.0,0.0,276.771200674,0.0,212.0,215.0,47244.0,215.0,215.0,13960.59,3703.0,0.0
134,2010-03-24,0.0,2344100.0,0.0,0.0,0.0,0.00023997126436800002,0.0,1.0,0.0,3.94867733766e-05,4.565162910340001,0.0,0.0,651.031923014,0.0,183.0,187.0,47431.0,187.0,187.0,10076.34,1336.0,0.0
135,2010-03-25,0.0,2353400.0,0.0,0.0,0.0,0.000432338709677,0.0,1.0,0.0,4.22099991267e-05,4.565162910340001,0.0,0.0,37.9591836735,0.0,196.0,197.0,47628.0,197.0,197.0,33800.0,24500.0,0.0
136,2010-03-26,0.0,2363150.0,0.0,0.0,0.0,0.000250984615385,0.0,1.0,0.0,4.42524184393e-05,4.565162910340001,0.0,0.0,389.682019472,0.0,204.0,213.0,47841.0,213.0,213.0,12351.0,2502.0,0.0
137,2010-03-27,0.0,2371850.0,0.0,0.0,0.0,0.000256201149425,0.0,1.0,0.0,3.94867733766e-05,4.565162910340001,0.0,0.0,205.93860662400002,0.0,183.0,182.0,48023.0,182.0,182.0,12950.0,4225.0,0.0
138,2010-03-28,0.0,2381550.0,0.0,0.0,0.0,0.00022597422680400002,0.0,1.0,0.0,4.40254829602e-05,4.565162910340001,0.0,0.0,510.526315789,0.0,197.0,198.0,48221.0,198.0,198.0,11600.0,1900.0,0.0
139,2010-03-29,0.0,2391150.0,0.0,0.0,0.0,0.000261817708333,0.0,1.0,0.0,4.35716120018e-05,4.565162910340001,0.0,0.0,263.01369863,0.0,199.0,205.0,48426.0,205.0,205.0,13250.0,3650.0,0.0
140,2010-03-30,0.0,2401700.0,0.0,0.0,0.0,0.000223146919431,0.0,1.0,0.0,4.78833861061e-05,4.565162910340001,0.0,0.0,1918.18181818,0.0,214.0,217.0,48643.0,217.0,217.0,11100.0,550.0,0.0
141,2010-03-31,0.0,2412050.0,0.0,0.0,0.0,0.00022861352657,0.0,1.0,0.0,4.69756441894e-05,4.565162910340001,0.0,0.0,985.714285714,0.0,209.0,213.0,48856.0,213.0,213.0,11400.0,1050.0,0.0
142,2010-04-01,0.0,2421500.0,0.0,0.0,0.0,0.000233592592593,0.0,1.0,0.0,5.71745218884e-05,6.085476906,0.0,0.0,641.338871244,0.0,195.0,198.0,49054.0,198.0,198.0,10924.2,1473.0,0.0
143,2010-04-02,0.0,2428900.0,0.0,0.0,0.0,0.00023928378378400002,0.0,1.0,0.0,4.47715832777e-05,6.085476906,0.0,0.0,528.571428571,0.0,152.0,155.0,49209.0,155.0,155.0,8800.0,1400.0,0.0
144,2010-04-03,0.0,2437200.0,0.0,0.0,0.0,0.000235765060241,0.0,1.0,0.0,5.02167758385e-05,6.085476906,0.0,0.0,496.48868843199995,0.0,173.0,171.0,49380.0,171.0,171.0,10023.48,1672.0,0.0
145,2010-04-04,0.0,2445500.0,0.0,0.0,0.0,0.000249277108434,0.0,1.0,0.0,5.02167758385e-05,6.085476906,0.0,0.26,394.005421135,0.0,172.0,175.0,49555.0,175.0,175.0,10500.0,2107.0,0.0
146,2010-04-05,0.0,2453800.0,0.0,0.0,0.0,0.00027934939758999996,0.0,1.0,0.0,5.02167758385e-05,6.085476906,0.0,0.0,197.149175418,0.0,176.0,179.0,49734.0,179.0,179.0,12594.74,4210.0,0.0
147,2010-04-06,0.0,2461050.0,0.0,0.0,0.0,0.00037864137930999995,0.0,1.0,0.0,4.38640511842e-05,6.085476906,0.0,0.0,70.3551528114,0.0,175.0,175.0,49909.0,175.0,175.0,19633.45,10305.0,0.0
148,2010-04-07,0.0,2470700.0,0.0,0.0,0.0,0.000282715025907,0.0,1.0,0.0,5.83845646797e-05,6.085476906,0.0,0.0,175.483580011,0.0,203.0,207.0,50116.0,207.0,207.0,15153.14,5499.0,0.0
149,2010-04-08,0.0,2480450.0,0.0,0.0,0.0,0.000264866666667,0.0,1.0,0.0,5.89895860753e-05,6.085476906,0.0,0.0,301.111797406,0.0,209.0,208.0,50324.0,208.0,208.0,13238.74,3238.0,0.0
150,2010-04-09,0.0,2489300.0,0.0,0.0,0.0,0.00025486440678,0.0,1.0,0.0,5.35443935145e-05,6.085476906,0.0,0.0,367.218393285,0.0,190.0,189.0,50513.0,189.0,189.0,11424.01,2410.0,0.0
151,2010-04-10,0.0,2501300.0,0.0,0.0,0.0,0.00043144583333299996,0.0,1.0,0.0,7.26025674773e-05,6.085476906,0.0,0.0,52.543338402299995,0.0,302.0,294.0,50807.0,294.0,294.0,53193.0,22838.0,0.0
152,2010-04-11,0.0,2513250.0,0.0,0.0,0.0,0.00029412970711299995,0.0,1.0,0.0,7.23000567795e-05,6.085476906,0.0,0.0,114.76524505,0.0,269.0,271.0,51078.0,271.0,271.0,22677.31,10413.0,0.0
153,2010-04-12,0.0,2524100.0,0.0,0.0,0.0,0.00033895852534599993,0.0,1.0,0.0,8.43531550865e-05,7.819796993350001,0.0,0.0,45.937475919899995,0.0,259.0,270.0,51348.0,270.0,270.0,43764.61,23619.0,0.0
154,2010-04-13,0.0,2532350.0,0.0,0.0,0.0,0.000265054545455,0.0,5.0,0.0,6.41394958031e-05,7.819796993350001,0.0,0.0,251.753885402,0.0,182.0,190.0,51538.0,190.0,190.0,11577.0,3277.0,0.0
155,2010-04-14,0.0,2542350.0,0.0,0.0,0.0,0.000287665,0.0,10.0,0.0,7.77448433977e-05,7.819796993350001,0.0,0.0,194.214354383,0.0,233.0,230.0,51768.0,230.0,230.0,15257.29,5149.0,0.0
156,2010-04-15,0.0,2552650.0,0.0,0.0,0.0,0.0006552669902910001,0.0,1.0,0.0,8.00771886996e-05,7.819796993350001,0.0,0.0,22.4821959561,0.0,277.0,287.0,52055.0,287.0,287.0,114696.12,45814.0,0.0
157,2010-04-16,0.0,2562750.0,0.0,0.0,0.0,0.00031923762376200005,0.0,1.0,0.0,7.85222918317e-05,7.819796993350001,0.0,0.0,131.317373288,0.0,231.0,234.0,52289.0,234.0,234.0,27931.63,7691.0,0.0
158,2010-04-17,0.0,2573250.0,0.0,0.0,0.0,0.00029749047619,0.0,1.0,0.0,8.16320855676e-05,7.819796993350001,0.0,0.0,133.655123956,0.0,236.0,242.0,52531.0,242.0,242.0,18391.58,7856.0,0.0
159,2010-04-18,0.0,2586500.0,0.0,0.0,0.0,0.00130918490566,0.0,1.0,0.0,0.000103011917502,7.819796993350001,0.0,0.0,150.05747484399998,0.0,1346.0,1337.0,53868.0,1337.0,308.0,25304.6,8830.0,0.0
160,2010-04-19,0.0,2597350.0,0.0,0.0,0.0,0.00281600460829,0.0,1.0,0.0,8.43531550865e-05,7.819796993350001,0.0,0.0,119.34303036700001,0.0,2286.0,2296.0,56164.0,2296.0,265.0,43832.61,9091.0,0.0
161,2010-04-20,0.0,2607600.0,0.0,0.0,0.0,0.0004618341463409999,0.0,1.0,0.0,7.96884644827e-05,7.819796993350001,0.0,0.0,32.1056950805,0.0,234.0,242.0,56406.0,242.0,242.0,42263.8,31926.0,0.0
162,2010-04-21,0.0,2618650.0,0.0,0.0,0.0,0.000266701357466,0.0,1.0,0.0,8.59080519545e-05,7.819796993350001,0.0,0.0,280.099974145,0.0,241.0,251.0,56657.0,251.0,251.0,15308.81,3945.0,0.0
163,2010-04-22,0.0,2627500.0,0.0,0.0,0.0,0.00031788700565,0.0,1.0,0.0,0.000100871278677,11.4643158055,0.0,0.0,40.005008536700004,0.0,207.0,210.0,56867.0,210.0,210.0,31902.85,22122.0,0.0
164,2010-04-23,0.0,2635000.0,0.0,0.0,0.0,0.000301906666667,0.0,1.0,0.0,8.54841344717e-05,11.4643158055,0.0,0.0,163.462795868,0.0,192.0,198.0,57065.0,198.0,198.0,13790.99,4588.0,0.0
165,2010-04-24,0.0,2642350.0,0.0,0.0,0.0,0.000393163265306,0.0,1.0,0.0,8.37744517823e-05,11.4643158055,0.0,0.0,261.003888425,0.0,184.0,191.0,57256.0,191.0,191.0,19781.1,2816.0,0.0
166,2010-04-25,0.0,2650800.0,0.0,0.0,0.0,0.000315059171598,0.0,1.0,0.0,9.63121248381e-05,11.4643158055,0.0,0.0,110.445966435,0.0,196.0,210.0,57466.0,210.0,210.0,21180.8,7651.0,0.0
167,2010-04-26,0.0,2659300.0,0.0,0.0,0.0,0.000356264705882,0.0,1.0,0.0,9.68820190679e-05,11.4643158055,0.0,0.0,99.53452969930001,0.0,211.0,220.0,57686.0,220.0,220.0,17815.5,8540.0,0.0
168,2010-04-27,0.0,2667800.0,0.0,0.0,0.0,0.00030754117647099997,0.0,1.0,0.0,9.68820190679e-05,11.4643158055,0.0,0.0,63.4246947407,0.0,216.0,225.0,57911.0,225.0,225.0,22343.93,13402.0,0.0
169,2010-04-28,0.0,2676550.0,0.0,0.0,0.0,0.000326982857143,0.0,1.0,0.0,9.973149021700001e-05,11.4643158055,0.0,0.0,129.257177466,0.0,212.0,219.0,58130.0,219.0,219.0,16271.87,6769.0,0.0
170,2010-04-29,0.0,2684500.0,0.0,0.0,0.0,0.00029237735849100004,0.0,1.0,0.0,9.061318254e-05,11.4643158055,0.0,0.0,146.467102936,0.0,188.0,197.0,58327.0,197.0,197.0,13386.03,5428.0,0.0
171,2010-04-30,0.0,2692150.0,0.0,0.0,0.0,0.00027295424836599997,0.0,1.0,0.0,8.71938171611e-05,11.4643158055,0.0,0.0,23.006031189,0.0,179.0,181.0,58508.0,181.0,181.0,40960.32,33252.0,0.0
172,2010-05-01,0.0,2700300.0,0.0,0.0,0.0,0.000268153374233,0.0,1.0,0.0,9.28927594592e-05,11.4643158055,0.0,0.0,106.13361114700001,0.0,181.0,187.0,58695.0,187.0,187.0,41344.6,7679.0,0.0
173,2010-05-02,0.0,2708800.0,0.0,0.0,0.0,0.000257170588235,0.0,1.0,0.0,9.68820190679e-05,11.4643158055,0.0,0.0,381.33692238699996,0.0,190.0,197.0,58892.0,197.0,197.0,12403.0,2229.0,0.0
174,2010-05-03,0.0,2716800.0,0.0,0.0,0.0,0.00030974375,0.0,1.0,0.0,9.11830767698e-05,11.4643158055,0.0,0.0,104.53416960700001,0.0,178.0,186.0,59078.0,186.0,186.0,15751.0,7653.0,0.0
175,2010-05-04,0.0,2723300.0,0.0,0.0,0.0,0.000323738461538,0.0,1.0,0.0,8.30357266438e-05,12.8491831478,0.0,0.0,109.06003671100001,0.0,148.0,151.0,59229.0,151.0,151.0,12603.99,5960.0,0.0
176,2010-05-05,0.0,2730600.0,0.0,0.0,0.0,0.00047174657534199995,0.0,1.0,0.0,9.32555083846e-05,12.8491831478,0.0,0.0,28.1009277541,0.0,171.0,191.0,59420.0,191.0,191.0,36805.82,25978.0,0.0
177,2010-05-06,0.0,2738150.0,0.0,0.0,0.0,0.00034044370860900004,0.0,1.0,0.0,9.64491901786e-05,12.8491831478,0.0,0.0,79.4736005541,0.0,166.0,173.0,59593.0,173.0,173.0,17099.97,9500.0,0.0
178,2010-05-07,0.0,2744700.0,0.0,0.0,0.0,0.00045884732824400003,0.0,1.0,0.0,8.36744630026e-05,12.8491831478,0.0,0.0,17.295090148299998,0.0,153.0,166.0,59759.0,166.0,166.0,49545.01,37872.0,0.0
179,2010-05-08,0.0,2752100.0,0.0,0.0,0.0,0.00026618243243200005,0.0,1.0,0.0,9.45329811022e-05,12.8491831478,0.0,0.0,230.457801308,0.0,163.0,170.0,59929.0,170.0,170.0,10660.0,3211.0,0.0
180,2010-05-09,0.0,2759200.0,0.0,0.0,0.0,0.0005401619718309999,0.0,1.0,0.0,9.07005629494e-05,12.8491831478,0.0,0.0,30.899793276,0.0,186.0,193.0,60122.0,193.0,193.0,31698.66,22978.0,0.0
181,2010-05-10,0.0,2766050.0,0.0,0.0,0.0,0.000312313868613,0.0,1.0,0.0,8.75068811554e-05,12.8491831478,0.0,0.0,115.10593106399999,0.0,154.0,161.0,60283.0,161.0,161.0,12842.67,5951.0,0.0
182,2010-05-11,0.0,2771800.0,0.0,0.0,0.0,0.00032585217391299995,0.0,1.0,0.0,7.34546812619e-05,12.8491831478,0.0,0.0,118.55523436799999,0.0,134.0,138.0,60421.0,138.0,138.0,10621.26,4850.0,0.0
183,2010-05-12,0.0,2777850.0,0.0,0.0,0.0,0.000295099173554,0.0,1.0,0.0,7.72870994147e-05,12.8491831478,0.0,0.0,64.0211640212,0.0,133.0,147.0,60568.0,147.0,147.0,15700.0,9450.0,0.0
184,2010-05-13,0.0,2784350.0,0.0,0.0,0.0,0.000374138461538,0.0,1.0,0.0,8.30357266438e-05,12.8491831478,0.0,0.0,32.293322734499995,0.0,152.0,164.0,60732.0,164.0,164.0,26670.11,20128.0,0.0
185,2010-05-14,0.0,2790350.0,0.0,0.0,0.0,0.000348691666667,0.0,1.0,0.0,7.66483630559e-05,12.8491831478,0.0,0.0,49.862462707,0.0,146.0,148.0,60880.0,148.0,148.0,23275.33,12033.0,0.0
186,2010-05-15,0.0,2795650.0,0.0,0.0,0.0,0.00337532075472,0.0,1.0,0.0,6.77060540327e-05,12.8491831478,0.0,9.35,141.268945845,0.0,131.0,138.0,61018.0,138.0,138.0,9270.03,3758.0,0.0
187,2010-05-16,0.0,2800450.0,0.0,0.0,0.0,0.0002910625,0.0,1.0,0.0,6.13186904447e-05,12.8491831478,0.0,0.0,178.528921685,0.0,110.0,118.0,61136.0,118.0,118.0,7488.64,2689.0,0.0
188,2010-05-17,0.0,2807650.0,0.0,0.0,0.0,0.000324597222222,0.0,1.0,0.0,9.1978035667e-05,12.8491831478,0.0,0.0,74.83722902689999,0.0,158.0,173.0,61309.0,173.0,173.0,16847.48,9621.0,0.0
189,2010-05-18,0.0,2816050.0,0.0,0.0,0.0,0.000320791666667,0.0,1.0,0.0,0.00010730770827799999,12.8491831478,0.0,0.0,105.316079885,0.0,204.0,217.0,61526.0,217.0,217.0,16526.0,7976.0,0.0
190,2010-05-19,0.0,2824150.0,0.0,0.0,0.0,0.000373018518519,0.0,1.0,0.0,0.00010347529012499999,12.8491831478,0.0,0.0,58.845281226000004,0.0,208.0,212.0,61738.0,212.0,212.0,25418.51,13765.0,0.0
191,2010-05-20,0.0,2833300.0,0.0,0.0,0.0,0.000286890710383,0.0,1.0,0.0,0.00010776489276100001,11.8462281497,0.0,0.0,235.335874446,0.0,213.0,221.0,61959.0,221.0,221.0,13394.97,3888.0,0.0
192,2010-05-21,0.0,2842550.0,0.0,0.0,0.0,0.000314686486486,0.0,1.0,0.0,0.00010894265115200001,11.8462281497,0.0,0.0,150.0405515,0.0,217.0,230.0,62189.0,230.0,230.0,15512.96,6165.0,0.0
193,2010-05-22,0.0,2852150.0,0.0,0.0,0.0,0.000308697916667,0.0,1.0,0.0,0.00011306480551999999,11.8462281497,0.0,0.0,20.7660958874,0.0,217.0,227.0,62416.0,227.0,227.0,56336.75,46229.0,0.0
194,2010-05-23,0.0,2862900.0,0.0,0.0,0.0,0.00048776744186000004,0.0,1.0,0.0,0.000126609027014,11.8462281497,0.0,0.99,30.158033707399998,0.0,299.0,300.0,62716.0,300.0,300.0,61392.14,35646.0,0.0
195,2010-05-24,0.0,2872400.0,0.0,0.0,0.0,0.000332426315789,0.0,1.0,0.0,0.00011188704712899998,11.8462281497,0.0,0.0,121.46784298700001,0.0,250.0,262.0,62978.0,262.0,262.0,17456.0,7821.0,0.0
196,2010-05-25,0.0,2883150.0,0.0,0.0,0.0,0.000305553488372,0.0,1.0,0.0,0.000126609027014,11.8462281497,0.0,0.0,131.097560976,0.0,258.0,267.0,63245.0,267.0,267.0,19050.0,8200.0,0.0
197,2010-05-26,0.0,2893750.0,0.0,0.0,0.0,0.000316462264151,0.0,1.0,0.0,0.000124842389428,11.8462281497,0.0,0.0,80.58691603,0.0,255.0,259.0,63504.0,259.0,259.0,24062.0,13154.0,0.0
198,2010-05-27,0.0,2903500.0,0.0,0.0,0.0,0.00037782051282100003,0.0,1.0,0.0,0.00011483144310600001,11.8462281497,0.0,0.0,86.7664673856,0.0,253.0,278.0,63782.0,278.0,278.0,21040.48,11237.0,0.0
199,2010-05-28,0.0,2914450.0,0.0,0.0,0.0,0.00028080365296799997,0.0,1.0,0.0,0.000128964543796,11.8462281497,0.0,0.0,83.6297926745,0.0,258.0,265.0,64047.0,265.0,265.0,42555.58,13093.0,0.0
200,2010-05-29,0.0,2924300.0,0.0,0.0,0.0,0.00033876142132,0.0,1.0,0.0,0.000162749360493,16.619078751900002,0.0,0.0,66.2100748207,0.0,258.0,262.0,64309.0,262.0,262.0,40875.12,14877.0,0.0
201,2010-05-30,0.0,2931850.0,0.0,0.0,0.0,0.000343125827815,0.0,1.0,0.0,0.000124746971748,16.619078751900002,0.0,0.0,59.9563232083,0.0,197.0,200.0,64509.0,200.0,200.0,30539.71,12593.0,0.0
202,2010-05-31,0.0,2939450.0,0.0,0.0,0.0,0.000287460526316,0.0,1.0,0.0,0.000125573110634,16.619078751900002,0.0,0.0,225.075148446,0.0,205.0,207.0,64716.0,207.0,207.0,12111.0,3377.0,0.0
203,2010-06-01,0.0,2946100.0,0.0,0.0,0.0,0.00036226315789499996,0.0,1.0,0.0,0.000109876471805,16.619078751900002,0.0,0.0,88.7612269605,0.0,165.0,178.0,64894.0,178.0,178.0,14142.01,7492.0,0.0
204,2010-06-02,0.0,2952750.0,0.0,0.0,0.0,0.000322353383459,0.0,1.0,0.0,0.000109876471805,16.619078751900002,0.0,0.0,69.96060113520001,0.0,178.0,182.0,65076.0,182.0,182.0,16201.97,9505.0,0.0
205,2010-06-03,0.0,2960600.0,0.0,0.0,0.0,0.000393375796178,0.0,1.0,0.0,0.000129703805063,16.619078751900002,0.0,0.0,95.140905499,0.0,218.0,219.0,65295.0,219.0,219.0,16514.24,8251.0,0.0
206,2010-06-04,0.0,2967250.0,0.0,0.0,0.0,0.000352917293233,0.0,1.0,0.0,0.000109876471805,16.619078751900002,0.0,0.0,29.8739454273,0.0,190.0,200.0,65495.0,200.0,200.0,39744.49,22260.0,0.0
207,2010-06-05,0.0,2974200.0,0.0,0.0,0.0,0.000304489208633,0.0,1.0,0.0,0.000114833305119,16.619078751900002,0.0,0.0,156.179775281,0.0,177.0,188.0,65683.0,188.0,188.0,11400.0,4450.0,0.0
208,2010-06-06,0.0,2981750.0,0.0,0.0,0.0,0.00033043046357599995,0.0,1.0,0.0,0.000124746971748,16.619078751900002,0.0,0.0,132.45614035100002,0.0,192.0,201.0,65884.0,201.0,201.0,14650.0,5700.0,0.0
209,2010-06-07,0.0,2989550.0,0.0,0.0,0.0,0.000471544871795,0.0,1.0,0.0,0.00012887766617700002,16.619078751900002,0.0,0.0,37.857994661999996,0.0,201.0,211.0,66095.0,211.0,211.0,28453.31,20603.0,0.0
210,2010-06-08,0.0,2997450.0,0.0,0.0,0.0,0.000365335443038,0.0,1.0,0.0,0.00013052994394900002,16.619078751900002,0.0,0.0,39.5954249742,0.0,219.0,222.0,66317.0,222.0,222.0,27900.8,19952.0,0.0
211,2010-06-09,0.0,3005550.0,0.0,0.0,0.0,0.00029832098765400006,0.0,1.0,0.0,0.000133834499492,16.619078751900002,0.0,0.0,46.938236234899996,0.0,205.0,199.0,66516.0,199.0,199.0,54760.96,17257.0,0.0
212,2010-06-10,0.0,3013900.0,0.0,0.0,0.0,0.000342736526946,0.0,1.0,0.0,0.00013796519392,16.619078751900002,0.0,0.0,26.769512890999998,0.0,218.0,224.0,66740.0,224.0,224.0,53895.02,31192.0,0.0
213,2010-06-11,0.0,3022300.0,0.0,0.0,0.0,0.000355458333333,0.0,1.0,0.0,0.000138791332806,16.619078751900002,0.0,0.0,112.177389846,0.0,252.0,248.0,66988.0,248.0,248.0,28105.0,7488.0,0.0
214,2010-06-12,0.0,3029150.0,0.0,0.0,0.0,0.000416627737226,0.0,1.0,0.0,0.000118373269418,17.381488158099998,0.0,0.0,87.8428113803,0.0,218.0,226.0,67214.0,226.0,226.0,21898.01,7798.0,0.0
215,2010-06-13,0.0,3037200.0,0.0,0.0,0.0,0.000326639751553,0.0,1.0,0.0,0.000139110192528,17.381488158099998,0.0,0.0,124.96448990399999,0.0,216.0,221.0,67435.0,221.0,221.0,15143.46,6442.0,0.0
216,2010-06-14,0.0,3044800.0,0.0,0.0,0.0,0.00046361184210500005,0.0,1.0,0.0,0.000131333846362,17.381488158099998,0.0,0.0,55.2484581318,0.0,244.0,246.0,67681.0,246.0,246.0,49237.65,13756.0,0.0
217,2010-06-15,0.0,3054600.0,0.0,0.0,0.0,0.000383658163265,0.0,1.0,0.0,0.00016935153872899998,17.381488158099998,0.0,0.0,52.4260698797,0.0,298.0,288.0,67969.0,288.0,288.0,55578.0,18693.0,0.0
218,2010-06-16,0.0,3061950.0,0.0,0.0,0.0,0.000332795918367,0.0,1.0,0.0,0.000127013654047,17.381488158099998,0.0,0.0,135.214936559,0.0,196.0,196.0,68165.0,196.0,196.0,17190.08,5436.0,0.0
219,2010-06-17,0.0,3069100.0,0.0,0.0,0.0,0.00039874125874099996,0.0,1.0,0.0,0.000123557500195,17.381488158099998,0.0,0.0,26.274516144699998,0.0,210.0,208.0,68373.0,208.0,208.0,43867.51,27213.0,0.0
220,2010-06-18,0.0,3076500.0,0.0,0.0,0.0,0.000287412162162,0.0,1.0,0.0,0.00012787769251,17.381488158099998,0.0,0.0,281.724458251,0.0,187.0,184.0,68557.0,184.0,184.0,14211.62,2627.0,0.0
221,2010-06-19,0.0,3084400.0,0.0,0.0,0.0,0.000468702531646,0.0,1.0,0.0,0.000136518077139,17.381488158099998,0.0,0.0,17.2230436476,0.0,214.0,218.0,68775.0,218.0,218.0,63472.79,45869.0,0.0
222,2010-06-20,0.0,3093050.0,0.0,0.0,0.0,0.000320213872832,0.0,1.0,0.0,0.000149478654083,17.381488158099998,0.0,0.0,65.5649729933,0.0,219.0,216.0,68991.0,216.0,216.0,33103.01,13193.0,0.0
223,2010-06-21,0.0,3101150.0,0.0,0.0,0.0,0.000372203703704,0.0,1.0,0.0,0.000139974230991,17.381488158099998,0.0,0.0,134.26156141200002,0.0,254.0,242.0,69233.0,242.0,242.0,45623.09,6033.0,0.0
224,2010-06-22,0.0,3109050.0,0.0,0.0,0.0,0.000388993670886,0.0,1.0,0.0,0.000136518077139,17.381488158099998,0.0,0.0,99.0671386777,0.0,250.0,235.0,69468.0,235.0,235.0,39649.42,7974.0,0.0
225,2010-06-23,0.0,3117600.0,0.0,0.0,0.0,0.00035748538011699994,0.0,1.0,0.0,0.000147750577157,17.381488158099998,0.0,0.0,115.96019107,0.0,256.0,242.0,69710.0,242.0,242.0,43859.22,7373.0,0.0
